,Id,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,TotalSF,TotalBath,YrBltAndRemod,Porch_SF,Has2ndfloor,HasBsmt,HasFirePlace,Has2ndFlr,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Grvl,Street_Pave,Alley_Grvl,Alley_NotAvailable,Alley_Pave,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_NotAvailable,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_NotAvailable,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_NotAvailable,MiscFeature_NotAvailable,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,Utilities_AllPub,Utilities_NoSeWa,Fence_GdPrv,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_NotAvailable,ExterCond,HeatingQC,BsmtFinType1,PoolQC,ExterQual,PavedDrive,CentralAir,BsmtExposure,GarageFinish,BsmtQual,BsmtFinType2,GarageCond,FireplaceQu,BsmtCond,KitchenQual,Functional,GarageQual,Neighborhood,Exterior2nd,Exterior1st,OverallQual_2,TotalSF_2,GrLivArea_2,TotalBsmtSF_2,GarageCars_2,TotalBath_2,YrBltAndRemod_2,FullBath_2,YearBuilt_2,YearRemodAdd_2,Foundation_PConc_2,MasVnrArea_2,HasFirePlace_2,Fireplaces_2,BsmtFinSF1_2,Porch_SF_2,SaleType_New_2,SaleCondition_Partial_2,LotArea_2,LotFrontage_2,MasVnrType_Stone_2,GarageType_Attchd_2,OpenPorchSF_2,WoodDeckSF_2,2ndFlrSF_2,HalfBath_2,CentralAir_2,GarageCond_2,MSZoning_RL_2,HouseStyle_2Story_2,GarageType_BuiltIn_2,Electrical_SBrkr_2,PavedDrive_2,RoofStyle_Hip_2,LotShape_IR1_2,BsmtUnfSF_2,BsmtFullBath_2,Neighborhood_2,GarageQual_2,MasVnrType_BrkFace_2,RoofMatl_WdShngl_2,Fence_NotAvailable_2,BedroomAbvGr_2,HasBsmt_2,BldgType_1Fam_2,Has2ndfloor_2,Has2ndFlr_2,ExterCond_2,LotConfig_CulDSac_2,Alley_NotAvailable_2,LandContour_HLS_2,LotShape_IR2_2,Condition1_Norm_2,Functional_2,ScreenPorch_2,Exterior2nd_2,Exterior1st_2,Heating_GasA_2,PoolArea_2
10,11,20,70.0,11200,5,5,1965,1965,0.0,906,0,134,1040,0,0,1040,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,2,2008,129500,1040,2.0,2947.5,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,5,3,3,2,1,3,3,4,6,5,3,4,3,6,5,19,6,6,25,1081600,1081600,1081600,1,4.0,8687756.25,1,3861225,3861225,0.0,0.0,0,0,820836,0,0.0,0.0,125440000,4900.0,0.0,0.0,0,0,0,0,1,25,1.0,0.0,0.0,1.0,4,1.0,0.0,17956,1,361,25,0.0,0.0,1.0,9,1,1.0,0,0,16,0.0,1.0,0.0,0.0,1.0,36,0,36,36,1.0,0
11,12,60,85.0,11924,9,5,2005,2006,286.0,998,0,177,1175,1142,0,2324,1,0,3,0,4,1,2,3,147,21,0,0,0,0,0,7,2006,345000,2317,4.0,3008.0,168,1,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,2,3,0,2,1,3,0,0,6,5,2,4,0,6,5,16,15,14,81,5368489,5400976,1380625,9,16.0,9048064.0,9,4020025,4024036,1.0,81796.0,1,4,996004,28224,1.0,1.0,142181776,7225.0,1.0,0.0,441,21609,1304164,0,1,25,1.0,1.0,1.0,1.0,4,1.0,1.0,31329,1,256,25,0.0,0.0,1.0,16,1,1.0,1,1,16,0.0,1.0,0.0,0.0,1.0,36,0,225,196,1.0,0
12,13,20,69.0,12968,5,6,1962,1962,0.0,737,0,175,912,0,0,912,1,0,1,0,2,1,0,1,140,0,0,0,176,0,0,9,2008,144000,912,2.0,2943.0,316,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4,0,3,3,2,1,3,3,4,6,5,3,4,3,6,5,19,10,6,25,831744,831744,831744,1,4.0,8661249.0,1,3849444,3849444,0.0,0.0,0,0,543169,99856,0.0,0.0,168169024,4761.0,0.0,0.0,0,19600,0,0,1,25,1.0,0.0,0.0,1.0,4,1.0,0.0,30625,1,361,25,0.0,0.0,1.0,4,1,1.0,0,0,16,0.0,1.0,0.0,1.0,1.0,36,30976,100,36,1.0,0
13,14,20,91.0,10652,7,5,2006,2007,306.0,0,0,1494,1494,0,0,1494,0,0,2,0,3,1,1,3,160,33,0,0,0,0,0,8,2007,279500,1494,2.0,3009.5,193,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,6,3,2,2,1,0,2,2,6,5,2,4,2,6,5,5,13,12,49,2232036,2232036,2232036,9,4.0,9057090.25,4,4024036,4028049,1.0,93636.0,1,1,0,37249,1.0,1.0,113465104,8281.0,1.0,1.0,1089,25600,0,0,1,25,1.0,0.0,0.0,1.0,4,0.0,1.0,2232036,0,25,25,0.0,0.0,1.0,9,1,1.0,0,0,16,0.0,1.0,0.0,0.0,1.0,36,0,169,144,1.0,0
14,15,20,69.0,10920,6,5,1960,1960,212.0,733,0,520,1253,0,0,1253,1,0,1,1,2,1,1,1,0,213,176,0,0,0,0,5,2008,157000,1253,2.5,2940.0,389,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4,4,1,3,3,2,1,3,2,4,6,5,1,4,3,6,5,12,8,8,36,1570009,1570009,1570009,1,6.25,8643600.0,1,3841600,3841600,0.0,44944.0,1,1,537289,151321,0.0,0.0,119246400,4761.0,0.0,1.0,45369,0,0,1,1,25,1.0,0.0,0.0,1.0,4,1.0,1.0,270400,1,144,25,1.0,0.0,0.0,4,1,1.0,0,0,16,0.0,1.0,0.0,0.0,1.0,36,0,64,64,1.0,0
15,16,45,51.0,6120,7,8,1929,2001,0.0,0,0,832,832,0,0,854,0,0,1,0,2,1,0,2,48,112,0,0,0,0,0,7,2007,132000,832,1.0,2929.5,160,0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0,6,3,3,2,1,3,3,4,6,5,3,4,3,6,5,3,14,13,49,692224,729316,692224,4,1.0,8581970.25,1,3721041,4004001,0.0,0.0,0,0,0,25600,0.0,0.0,37454400,2601.0,0.0,0.0,12544,2304,0,0,1,25,0.0,0.0,0.0,0.0,4,0.0,0.0,692224,0,9,25,0.0,0.0,0.0,4,1,1.0,0,0,16,0.0,1.0,0.0,0.0,1.0,36,0,196,169,1.0,0
16,17,20,69.0,11241,6,7,1970,1970,180.0,578,0,426,1004,0,0,1004,1,0,1,0,2,1,1,2,0,0,0,0,0,0,700,3,2010,149000,1004,2.0,2955.0,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,0,3,3,2,1,3,0,4,6,5,5,4,3,6,5,12,14,13,36,1008016,1008016,1008016,4,4.0,8732025.0,1,3880900,3880900,0.0,32400.0,1,1,334084,0,0.0,0.0,126360081,4761.0,0.0,1.0,0,0,0,0,1,25,1.0,0.0,0.0,1.0,4,0.0,1.0,181476,1,144,25,1.0,0.0,1.0,4,1,1.0,0,0,16,1.0,1.0,0.0,0.0,1.0,36,0,196,169,1.0,0
17,18,90,72.0,10791,4,5,1967,1967,0.0,0,0,0,0,0,0,1296,0,0,2,0,2,2,0,2,0,0,0,0,0,0,500,10,2006,90000,0,2.0,2950.5,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4,4,3,3,2,1,4,3,3,4,5,3,2,3,6,5,19,8,8,16,0,1679616,0,4,4.0,8705450.25,4,3869089,3869089,0.0,0.0,0,0,0,0,0.0,0.0,116445681,5184.0,0.0,0.0,0,0,0,0,1,25,1.0,0.0,0.0,1.0,4,0.0,0.0,0,0,361,25,0.0,0.0,1.0,4,0,0.0,0,0,16,0.0,1.0,0.0,0.0,1.0,36,0,64,64,1.0,0
18,19,20,66.0,13695,5,5,2004,2004,0.0,646,0,468,1114,0,0,1114,1,0,1,1,3,1,0,2,0,102,0,0,0,0,0,6,2008,159000,1114,2.5,3006.0,102,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,2,3,3,2,1,3,3,4,6,5,3,4,2,6,5,20,13,12,25,1240996,1240996,1240996,4,6.25,9036036.0,1,4016016,4016016,1.0,0.0,0,0,417316,10404,0.0,0.0,187553025,4356.0,0.0,0.0,10404,0,0,1,1,25,1.0,0.0,0.0,1.0,4,0.0,0.0,219024,1,400,25,0.0,0.0,1.0,9,1,1.0,0,0,16,0.0,1.0,0.0,0.0,0.0,36,0,169,144,1.0,0
19,20,20,70.0,7560,5,6,1958,1965,0.0,504,0,525,1029,0,0,1339,0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,5,2009,139000,1029,1.0,2940.5,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4,4,3,3,3,2,1,3,3,4,6,5,3,4,3,2,5,12,10,3,25,1058841,1792921,1058841,1,1.0,8646540.25,1,3833764,3861225,0.0,0.0,0,0,254016,0,0.0,0.0,57153600,4900.0,0.0,1.0,0,0,0,0,1,25,1.0,0.0,0.0,1.0,4,1.0,0.0,275625,0,144,25,0.0,0.0,0.0,9,1,1.0,0,0,16,0.0,1.0,0.0,0.0,1.0,4,0,100,9,1.0,0
20,21,60,101.0,14215,8,5,2005,2006,380.0,0,0,1158,1158,1218,0,2376,0,0,3,1,4,1,1,3,240,154,0,0,0,0,0,11,2006,325300,2376,3.5,3008.0,394,1,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,6,3,2,2,1,0,2,0,6,5,2,4,2,6,5,16,13,12,64,5645376,5645376,1340964,9,12.25,9048064.0,9,4020025,4024036,1.0,144400.0,1,1,0,155236,1.0,1.0,202066225,10201.0,0.0,0.0,23716,57600,1483524,1,1,25,1.0,1.0,1.0,1.0,4,0.0,1.0,1340964,0,256,25,1.0,0.0,1.0,16,1,1.0,1,1,16,0.0,1.0,0.0,0.0,1.0,36,0,169,144,1.0,0
21,22,45,57.0,7449,7,7,1930,1950,0.0,0,0,637,637,0,0,1108,0,0,1,0,3,1,1,1,0,0,205,0,0,0,0,6,2007,139400,637,1.0,2905.0,205,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0,6,3,3,0,1,3,3,4,6,5,2,4,2,6,5,9,14,13,49,405769,1227664,405769,1,1.0,8439025.0,1,3724900,3802500,1.0,0.0,1,1,0,42025,0.0,0.0,55487601,3249.0,0.0,1.0,0,0,0,0,1,25,0.0,0.0,0.0,0.0,0,0.0,0.0,405769,0,81,25,0.0,0.0,0.0,9,1,1.0,0,0,16,0.0,0.0,0.0,0.0,1.0,36,0,196,169,1.0,0
22,23,20,75.0,9742,8,5,2002,2002,281.0,0,0,1777,1777,0,0,1795,0,0,2,0,3,1,1,2,171,159,0,0,0,0,0,9,2008,230000,1777,2.0,3003.0,330,0,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,6,3,2,2,1,3,2,2,6,5,2,4,2,6,5,5,13,12,64,3157729,3222025,3157729,4,4.0,9018009.0,4,4008004,4008004,1.0,78961.0,1,1,0,108900,0.0,0.0,94906564,5625.0,0.0,1.0,25281,29241,0,0,1,25,1.0,0.0,0.0,1.0,4,1.0,0.0,3157729,0,25,25,1.0,0.0,1.0,9,1,1.0,0,0,16,0.0,1.0,0.0,0.0,1.0,36,0,169,144,1.0,0
23,24,120,44.0,4224,5,7,1976,1976,0.0,840,0,200,1040,0,0,1060,1,0,1,0,3,1,1,2,100,110,0,0,0,0,0,6,2007,129900,1040,2.0,2964.0,210,0,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4,2,3,3,2,1,3,3,2,6,5,5,4,3,6,5,10,5,5,25,1081600,1123600,1081600,4,4.0,8785296.0,1,3904576,3904576,1.0,0.0,1,1,705600,44100,0.0,0.0,17842176,1936.0,0.0,1.0,12100,10000,0,0,1,25,0.0,0.0,0.0,1.0,4,0.0,0.0,40000,1,100,25,0.0,0.0,1.0,9,1,0.0,0,0,16,0.0,1.0,0.0,0.0,1.0,36,0,25,25,1.0,0
